DEM_AGE_LONG,DEM_AGE_SHORT,DEM_GENDER,DEM_REGION,DEM_EDUCATION_LONG,DEM_EDUCATION_SHORT,DEM_MARITALSTATUS_LONG,DEM_MARITALSTATUS_SHORT,DEM_HOUSEHOLDSIZE,DEM_FAMILYINCOME_LONG,DEM_FAMILYINCOME_SHORT,DEM_EMPLOYMENT,DEM_ETHNICITY_LONG,DEM_ETHNICITY_SHORT,IDNUM,RANDOMSPLIT,Q01_ATAHC,Q01_ATWT,Q01_AOSS,Q01_CS,Q01_E,Q01_ESBPAY,Q01_GMIFP,Q01_HAJ,Q01_HHI,Q01_HQ,Q01_I,Q01_KAH,Q01_NOFHFAE,Q01_PHP,Q01_PRS,Q01_PESACAOW,Q01_RE,Q01_SM,Q01_ST,Q01_WAPL,Q01A,Q02,Q03,Q04,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q7_TOPPRIORITIES,Q08_1,Q08_2,Q08_3,Q08_4,Q09_1,Q09_2,Q09_3,Q09_4,Q09_5,Q10,Q11A,Q11B,Q12,Q13A,Q13B,Q14_1,Q14_2,Q14_3,Q14_4,Q15A_ATGE,Q15A_AHC,Q15A_AHI,Q15A_CE,Q15A_D,Q15A_ER,Q15A_GBM,Q15A_HITH,Q15A_L,Q15A_PCB,Q15A_TBSTLI,Q15A_OTH,Q15B_1,Q15B_2,Q15B_3,Q15B_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17_ICTPI,Q17_ICRMO,Q17_MCMKM,Q17_TCHSA,Q17_IPALO,Q17_BAMOT,Q17_IIVIT,Q17_IAWOC,Q17_IETBA,Q17_MOTCH,Q17_IFHAT,Q17_MOTCC,Q17_MCCWT,Q17_MCHTR,Q17_MCWTT,Q17_IKMNW,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q22_1,Q22_2,Q23,Q24,Q25,Q26,Q27,Q28,Q28A,Q29A_1,Q29A_2,Q29A_3,Q29A_4,Q29A_5,Q29A_6,Q29A_7,Q29A_8,Q29B,Q30_1,Q30_2,Q30_3,Q30_4,Q31_1,Q31_2,Q32,Q33,Q33A,Q34,WEIGHT
76,3,1,1,10,3,3,2,1,7,2,5,1,1,2891,2,4,1,3,4,3,3,3,1,4,4,5,4,4,4,4,5,3,5,4,3,10,2,2,2,1,2,4,,,,,1,4,4,3,4,5,5,4,4,2,3,,1,3,,4,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0,3,2,2,2,41,43,46,39,47,41,58,59,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,4,4,4,4,5,4,3,3,2,2,1,1,2,2,3,3,4,4,4,3,1,1,1,1,6,2,3,2,2,2,1,1,2,1,2,2,,0,1,0,0,2,1,1,2,,1,0.5989182631
20,1,2,4,10,3,5,4,7,16,7,4,3,3,2892,1,5,5,3,5,5,3,5,5,5,5,5,4,5,5,2,5,3,5,5,5,1,1,2,2,1,2,1,4,,,,2,5,5,5,5,5,5,5,2,2,1,2,,3,1,,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3,1,-1,-1,-1,50,-1,-1,-1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,3,-1,2,3,3,2,1,1,2,2,2,2,4,4,4,3,3,3,2,2,1,2,6,2,1,1,1,3,1,2,3,2,2,2,,0,1,0,0,4,4,4,2,,2,2.04547438
19,1,1,3,9,2,5,4,3,17,8,7,1,1,2893,2,4,3,3,4,4,3,5,3,5,3,4,3,3,4,3,4,3,5,3,3,7,2,3,3,3,3,,,,,,0,3,3,3,2,3,4,4,4,3,2,,1,3,,4,2,2,3,3,0,0,0,0,0,0,0,0,1,1,0,1,5,3,4,5,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,3,3,3,4,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,3,3,2,2,2,6,2,3,2,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,3,2,,2,3.508786331
40,1,1,1,12,4,1,1,4,14,5,1,3,3,2894,1,4,3,4,4,4,5,4,4,4,3,4,4,4,5,3,4,4,5,4,4,9,1,2,2,2,2,1,,,,,1,4,4,3,3,4,5,4,5,5,4,1,,3,2,,2,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,3,22,18,-1,-1,28,25,-1,-1,3,2,2,3,1,2,3,3,4,2,3,3,2,2,2,2,4,3,3,4,4,4,3,3,2,2,2,2,2,2,3,4,2,3,3,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,,0,0,1,0,4,3,3,1,2,1,1.420295818
55,2,2,4,10,3,1,1,3,11,3,2,1,1,2895,2,5,4,5,5,4,5,5,5,5,5,4,4,5,5,5,5,3,5,5,4,10,2,2,2,2,2,,,,,,0,3,4,4,4,5,4,5,3,3,2,,1,3,,4,3,2,3,3,0,0,1,0,1,1,0,0,0,0,0,0,5,1,2,1,49,83,76,72,85,84,84,85,2,2,1,3,3,2,2,4,2,2,2,3,3,2,2,3,5,3,3,5,5,3,3,3,2,2,2,1,2,2,4,3,3,3,3,5,5,1,1,1,5,1,1,2,2,2,2,2,1,2,2,2,,0,1,0,0,4,4,1,2,,2,0.683271868
76,3,2,3,13,4,3,2,1,9,3,5,1,1,2896,2,5,2,5,4,4,4,5,5,5,5,5,5,3,5,4,5,5,5,5,5,11,1,1,1,1,2,1,2,4,3,,4,4,5,5,5,5,5,5,2,4,5,,1,2,,2,2,3,2,3,0,0,1,0,0,1,0,0,0,1,0,0,4,2,5,1,22,22,23,21,21,23,22,2,2,1,1,1,1,1,1,1,2,1,2,3,1,3,1,1,3,3,4,4,4,3,3,2,1,1,1,2,2,2,3,5,5,3,3,2,2,1,1,2,6,2,1,2,1,3,3,1,2,2,2,2,,0,0,1,0,1,1,3,2,,2,0.5478553517
62,2,1,3,12,4,1,1,4,11,3,1,1,1,2897,2,5,3,3,1,1,1,1,1,1,3,1,4,3,5,4,5,1,5,1,1,9,1,2,2,1,2,1,1,,,,2,4,4,3,4,4,5,4,3,5,3,,1,1,,2,2,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,5,4,4,1,51,31,31,68,76,48,68,71,2,2,1,4,2,1,1,1,3,3,3,3,2,2,2,2,3,3,5,3,1,1,2,3,1,2,2,2,1,2,3,5,5,5,2,5,5,1,1,2,3,2,1,2,1,2,2,2,2,2,2,2,,0,1,0,0,4,3,3,2,,2,0.5827736293
74,3,1,4,12,4,1,1,2,14,5,5,1,1,2898,1,5,2,3,4,4,3,5,4,5,4,4,4,4,5,4,4,2,5,3,4,1,2,2,1,2,2,3,,,,,1,4,4,3,4,5,5,4,4,4,4,1,,1,2,,2,2,3,3,0,0,1,0,0,1,0,0,0,1,0,0,2,2,2,2,8,7,72,64,22,2,54,9,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,4,3,3,5,4,4,4,4,2,1,2,2,2,2,3,2,1,2,3,5,3,2,1,2,6,2,1,2,2,2,2,1,2,2,2,2,,0,0,1,0,3,2,3,2,,2,0.4817381948
78,3,1,1,12,4,1,1,4,14,5,1,1,1,2899,1,5,4,4,4,3,4,4,4,4,5,4,4,4,5,3,5,4,5,5,4,1,1,1,3,2,3,1,2,,,,2,4,4,4,5,5,5,5,5,4,4,1,,3,4,,1,1,2,2,0,0,0,1,0,1,0,0,0,1,0,0,2,2,5,2,6,27,-1,22,19,19,-1,3,2,2,1,3,1,3,3,3,4,3,4,3,2,3,3,1,4,4,3,4,4,4,3,3,2,1,2,2,2,2,4,4,3,4,2,3,2,2,2,2,5,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,4,3,4,1,2,1,0.6971221197
51,2,2,3,11,3,1,1,4,9,3,6,5,5,2900,1,4,4,4,3,3,3,4,4,4,3,4,5,4,4,3,3,3,4,4,4,4,1,1,1,1,2,1,4,2,3,,4,4,5,4,4,5,5,5,4,4,4,2,,1,1,,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,4,3,2,2,7,57,47,3,48,5,5,4,2,2,2,2,2,1,2,2,3,1,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1,1,2,2,1,2,3,2,3,2,4,5,5,2,1,1,3,2,1,4,2,2,2,1,2,2,2,2,,0,0,1,0,3,3,4,1,1,2,0.9554049346
37,1,2,1,12,4,1,1,3,16,7,1,1,1,2901,2,5,3,4,4,4,4,4,4,5,4,5,5,5,5,3,5,4,5,5,4,6,1,1,1,2,2,1,1,3,,,3,4,4,4,4,5,5,5,5,4,4,,2,3,,2,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,45,37,43,46,48,49,49,36,3,3,1,4,2,2,3,1,3,3,3,3,3,2,2,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,2,1,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,4,2,2,,2,0.9095147561
56,2,1,3,9,2,3,2,1,12,4,1,2,2,2902,1,4,1,4,5,5,2,5,4,5,5,5,5,3,5,4,5,5,5,5,2,6,1,1,1,1,1,1,4,2,5,3,5,5,5,5,5,5,5,5,4,2,5,2,,3,4,,3,3,3,3,0,0,0,0,1,1,0,0,0,0,1,0,5,5,5,1,0,-1,0,0,0,-1,-1,0,2,2,3,1,1,2,2,1,4,4,2,2,2,1,1,1,3,4,5,1,1,4,1,1,1,1,2,1,2,2,2,5,5,5,4,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,1,2,1,0.8954155594
44,1,2,4,10,3,1,1,5,13,4,1,1,1,2903,2,5,3,3,5,2,5,4,5,3,4,5,4,5,5,1,5,2,5,5,4,9,2,1,2,2,2,2,,,,,1,2,4,5,3,4,5,5,4,4,4,,1,3,,2,2,2,1,3,0,0,0,1,0,1,0,0,0,1,0,0,5,2,1,2,60,45,39,41,28,14,33,18,3,2,2,4,2,2,4,3,4,4,4,3,3,4,3,1,4,4,5,5,4,3,3,3,2,1,2,2,2,2,3,2,3,5,3,5,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,,0,0,1,0,4,3,2,2,,2,1.039407535
56,2,1,3,10,3,5,4,1,14,5,1,1,1,2904,2,5,2,3,4,4,3,4,4,5,4,4,5,3,5,2,5,3,5,5,4,4,1,2,2,2,2,1,,,,,1,3,4,4,4,5,5,5,5,5,5,,1,1,,3,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,2,3,3,1,55,-1,-1,38,41,-1,42,32,3,2,2,3,2,2,2,3,1,3,3,2,2,3,2,2,4,4,4,4,4,4,2,2,1,1,1,1,2,2,3,4,3,3,3,2,2,2,1,1,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,3,1,2,,2,0.3992463758
30,1,1,3,12,4,1,1,2,16,7,1,1,1,2905,2,5,2,4,4,3,4,5,2,3,4,3,4,3,5,2,5,2,5,5,3,9,2,2,2,2,2,,,,,,0,4,4,5,4,5,5,5,5,3,5,,1,1,,4,2,3,3,3,0,1,1,0,0,0,0,0,0,1,0,0,2,2,3,2,75,27,-1,61,22,26,86,20,2,1,1,1,1,1,1,1,1,2,3,2,3,3,2,1,4,5,3,4,4,4,3,3,2,2,2,2,2,2,4,5,4,5,3,1,1,2,2,2,5,2,3,2,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,1,2,,2,1.231647711
61,2,2,3,12,4,1,1,1,15,6,7,1,1,2906,2,3,2,3,3,2,5,5,2,2,2,2,4,3,4,3,4,2,5,4,4,7,3,2,2,2,2,,,,,,0,1,1,2,1,2,5,5,5,5,1,,1,1,,4,2,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,5,1,1,3,32,71,62,84,86,60,71,-1,4,2,1,4,3,3,3,2,4,4,4,4,4,3,2,1,3,3,3,3,3,4,3,3,2,1,2,2,1,2,1,1,1,3,2,4,3,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,4,4,4,1,1,2,0.2802903828
20,1,2,3,7,1,1,1,2,5,2,4,1,1,2907,2,4,2,4,3,4,3,3,4,4,3,3,4,3,4,1,4,3,5,5,3,7,1,1,2,1,2,1,4,2,,,3,4,5,4,5,5,5,5,3,3,5,,2,1,,3,3,3,3,3,0,1,0,0,0,1,0,0,0,0,1,0,2,2,3,1,28,-1,-1,10,28,-1,32,36,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,1,2,2,3,4,3,3,4,1,1,2,1,1,4,1,2,,1,2,2,2,2,2,2,2,,0,0,1,0,1,2,1,2,,2,2.47302638
18,1,1,4,7,1,5,4,4,12,4,1,1,1,2908,1,1,1,1,1,2,3,2,3,2,2,2,3,1,5,4,3,1,5,1,1,9,2,2,2,2,2,,,,,,0,4,4,4,3,2,4,3,4,2,1,1,,1,2,,2,2,1,2,0,0,0,1,0,1,0,0,0,1,0,0,3,3,4,3,65,51,61,70,34,41,60,15,2,2,3,1,1,2,2,2,2,1,1,2,2,3,2,1,2,3,4,3,3,4,2,3,2,2,2,2,2,2,4,3,2,4,2,5,5,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,,0,0,1,0,3,3,3,2,,2,3.409266274
55,2,1,3,12,4,1,1,2,17,8,5,1,1,2909,2,5,2,3,4,5,4,4,5,3,4,3,5,4,5,4,5,3,5,5,4,4,2,2,2,3,2,,,,,,0,4,4,3,1,3,5,4,5,5,1,,1,1,,4,2,2,2,2,0,0,0,1,0,0,0,1,0,1,0,0,5,2,2,3,82,77,69,89,74,69,100,51,3,2,2,1,2,1,2,2,2,2,3,2,2,3,2,1,4,4,4,2,2,2,3,2,2,1,2,2,1,2,2,2,3,4,2,4,3,1,2,1,3,1,1,2,1,2,2,2,2,2,2,2,,1,1,0,0,4,3,2,2,,2,0.4028602188
71,3,1,3,9,2,1,1,2,14,5,5,1,1,2910,2,4,3,2,3,3,2,4,1,3,4,3,3,3,5,2,5,2,5,5,3,7,2,1,2,2,2,2,,,,,1,3,3,3,3,4,4,4,5,4,3,,1,2,,4,2,2,2,3,0,0,1,0,0,0,1,0,0,1,0,0,3,3,2,3,18,15,76,80,51,12,87,4,3,2,2,3,4,3,4,4,4,3,4,4,3,3,3,3,4,4,5,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,2,4,4,1,2,2,1,2,3,2,2,2,1,1,2,2,2,2,,0,0,1,0,4,4,3,1,1,2,0.9218069791
44,1,2,2,13,4,1,1,6,17,8,1,1,1,2911,2,4,1,4,5,5,4,4,5,4,4,5,5,5,4,4,4,3,5,5,3,3,1,1,1,1,1,4,1,2,5,3,5,5,5,5,4,5,5,5,4,3,5,,1,1,,1,3,3,3,3,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,2,26,30,-1,-1,20,24,71,87,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,4,4,3,4,4,4,3,3,1,1,1,1,1,2,5,5,3,3,2,4,4,2,2,2,6,2,3,2,1,2,2,2,2,2,2,2,,0,1,0,0,4,4,3,2,,1,0.8579879356
39,1,1,4,14,4,5,4,1,16,7,1,4,4,2912,2,5,3,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,5,4,4,10,2,2,2,2,1,5,,,,,1,4,5,3,2,5,5,5,5,4,4,,1,2,,1,2,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,3,3,3,3,7,7,30,5,5,5,44,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,1,1,2,2,2,2,3,3,3,3,2,4,4,2,2,2,6,2,9,,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,1,2,,1,0.5198209422
53,2,2,2,10,3,1,1,6,14,5,7,1,1,2913,1,5,5,3,5,4,3,5,5,5,5,4,5,3,4,5,5,3,2,5,1,3,1,1,1,1,2,1,4,2,3,,4,5,5,3,3,5,5,5,5,5,1,2,,1,1,,1,1,2,3,0,1,0,0,0,0,1,0,0,1,0,0,5,1,1,5,94,100,0,100,0,0,100,100,1,2,1,3,3,1,2,1,4,1,1,2,4,1,2,1,2,3,5,3,2,2,2,2,1,1,2,2,2,2,5,3,3,3,4,5,3,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,,0,0,1,0,4,3,4,2,,2,1.039407535
62,2,2,2,9,2,1,1,2,12,4,1,1,1,2914,1,4,2,3,3,3,3,5,3,4,2,3,3,3,4,4,4,3,5,4,3,7,2,2,3,2,3,,,,,,0,2,2,3,2,4,5,4,3,4,2,2,,3,4,,2,2,1,3,0,0,1,0,0,0,1,0,0,1,0,0,4,3,3,3,10,-1,36,-1,38,28,72,38,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,1,2,2,2,2,3,3,3,4,2,5,4,1,2,2,3,2,3,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.8991085698
60,2,2,2,12,4,1,1,3,13,4,5,1,1,2915,2,4,3,3,4,4,4,5,4,4,4,5,4,5,4,3,4,3,5,5,4,12,2,2,2,2,2,,,,,,0,5,5,5,3,5,5,5,4,4,4,,1,3,,1,2,2,1,3,0,0,0,0,0,1,0,1,0,1,0,0,4,4,2,1,60,50,28,50,31,62,37,24,3,1,1,2,2,2,3,2,3,2,3,2,4,2,2,1,4,4,4,4,4,4,4,4,2,2,2,1,1,2,3,4,2,3,3,5,4,1,2,2,3,2,1,2,2,2,1,2,2,2,2,2,,0,0,1,0,3,3,2,2,,2,0.7658315125
40,1,2,3,9,2,3,2,4,4,2,6,3,3,2916,1,4,1,4,4,5,4,5,5,5,4,5,3,3,4,1,4,2,3,5,4,12,1,1,2,1,1,1,4,1,5,,4,2,5,4,5,5,5,5,4,4,1,1,,1,1,,3,3,3,3,1,0,1,0,0,1,0,0,0,0,0,0,5,2,2,2,8,26,72,4,50,42,4,55,2,2,2,1,1,1,2,2,3,2,3,2,2,1,2,2,4,2,3,4,4,4,4,3,2,2,2,2,2,2,4,4,3,5,5,5,5,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,,0,0,1,0,2,2,2,2,,1,1.137496056
72,3,1,3,12,4,1,1,2,14,5,5,1,1,2917,1,4,3,3,4,5,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,15,2,2,1,2,2,3,,,,,1,4,4,4,4,4,4,4,4,4,2,1,,3,4,,2,2,3,3,1,0,0,0,0,1,0,0,0,1,0,0,3,3,3,3,55,39,50,50,36,40,50,37,3,3,3,3,2,2,3,2,3,3,3,3,2,3,3,3,3,-1,4,4,4,4,4,3,2,1,2,2,2,2,3,4,4,3,2,2,2,2,2,2,3,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,3,3,3,2,,1,0.4817381948
54,2,1,3,12,4,4,3,2,12,4,1,3,3,2918,2,4,1,3,4,1,4,5,4,3,5,5,5,4,1,4,5,3,5,5,4,11,1,2,2,2,2,1,,,,,1,2,4,4,4,3,4,4,4,4,2,,1,2,,2,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,5,5,5,5,64,36,63,65,38,35,61,39,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,3,4,4,4,1,1,2,1,2,2,3,3,3,3,2,4,4,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,,1,0,0,0,4,4,4,2,,1,0.9733954207
30,1,1,2,12,4,1,1,2,15,6,1,1,1,2919,2,5,2,3,2,4,3,3,3,5,3,3,4,2,4,2,3,3,5,5,2,7,2,2,2,2,2,,,,,,0,4,4,3,2,5,4,3,4,4,2,,1,3,,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,4,5,5,3,39,28,27,58,15,-1,-1,-1,3,2,2,2,1,1,2,3,3,2,3,3,2,2,3,1,3,3,2,3,3,4,3,3,2,2,2,2,2,2,3,4,3,3,3,3,3,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,2,3,1,2,,2,1.231647711
63,2,1,3,12,4,1,1,4,16,7,4,1,1,2920,1,4,2,3,3,3,3,5,4,5,3,4,4,4,3,2,4,4,5,4,4,11,2,3,2,2,2,,,,,,0,3,4,4,4,4,5,4,3,4,4,1,,1,2,,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,4,2,3,2,25,14,66,24,12,37,60,65,3,2,1,4,3,3,3,2,4,3,4,3,3,4,2,3,4,4,3,2,4,4,2,3,1,1,2,2,2,2,3,5,4,4,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,1,2,2,0.5997854025
72,3,2,3,9,2,3,2,1,5,2,5,1,1,2921,2,5,4,5,4,3,4,5,3,4,3,4,4,3,5,3,5,4,5,5,3,3,1,2,2,2,2,1,,,,,1,4,4,4,4,5,5,4,5,4,5,,1,3,,2,3,3,3,2,0,1,1,0,1,0,0,0,0,0,0,0,3,2,2,3,50,50,37,-1,-1,34,60,-1,2,2,1,2,2,3,3,1,3,3,3,2,2,3,2,2,4,5,5,5,5,4,4,4,2,2,2,2,2,2,3,3,4,4,3,3,3,1,1,1,3,2,9,,2,2,2,1,1,2,2,2,,0,0,1,0,4,3,2,2,,2,0.9764087642
36,1,1,1,12,4,1,1,4,16,7,1,1,1,2922,1,5,3,4,4,3,3,3,5,5,4,3,4,5,5,4,5,3,5,5,4,9,1,1,2,2,2,1,1,,,,2,5,5,2,3,5,5,5,5,5,3,1,,1,2,,2,2,2,3,0,0,1,0,0,1,0,1,0,0,0,0,3,3,3,3,77,49,80,78,18,24,81,88,3,3,4,1,3,4,4,4,4,2,3,3,3,4,2,1,3,3,3,3,3,3,3,3,1,2,1,2,2,2,4,4,3,5,2,5,4,1,2,2,5,2,2,,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,1,2,,2,1.132976045
58,2,2,1,13,4,1,1,2,11,3,1,1,1,2923,2,5,2,2,3,3,3,4,3,5,3,4,3,2,4,3,3,3,5,5,3,7,2,2,2,1,1,4,5,,,,2,4,5,3,4,5,5,5,4,4,4,,1,3,,2,2,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,4,3,2,3,50,50,50,50,50,50,50,50,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,4,4,2,2,2,2,2,2,1,2,2,3,3,3,4,3,4,3,1,2,1,6,2,1,2,1,2,2,2,2,2,2,2,,1,0,0,0,3,3,3,2,,2,0.6523484508
75,3,2,3,13,4,1,1,2,12,4,5,1,1,2924,1,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,5,4,5,5,4,4,1,2,1,2,2,1,3,,,,2,5,5,5,4,5,5,5,4,4,4,1,,1,1,,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,50,31,40,29,30,25,50,9,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,3,2,2,1,1,2,1,1,2,3,3,2,2,3,4,4,2,2,2,4,2,1,2,1,2,2,1,2,2,2,2,,0,1,0,0,3,4,3,2,,2,0.8317011994
75,3,1,4,10,3,1,1,2,6,2,5,1,1,2925,2,3,4,2,3,3,3,4,4,5,3,3,3,3,4,3,4,1,4,5,3,3,2,2,1,2,2,3,,,,,1,3,3,4,2,4,4,4,2,4,2,,1,1,,3,3,1,3,2,0,0,0,0,0,1,0,1,0,1,0,0,4,5,3,2,23,35,35,40,43,36,14,57,3,2,1,3,1,2,2,1,3,2,3,2,3,3,3,2,4,4,3,4,4,3,3,3,1,1,2,1,2,2,3,4,3,3,3,3,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,,0,1,1,0,3,3,4,1,2,2,0.722469688
64,2,1,3,9,2,1,1,2,10,3,5,1,1,2926,1,5,1,4,4,4,4,4,5,5,5,5,3,5,5,2,5,1,3,5,4,9,2,1,1,1,1,4,2,2,5,,4,4,5,2,2,5,4,5,3,5,2,2,,2,4,,2,3,3,2,0,1,1,0,0,0,1,0,0,0,0,0,5,1,2,3,54,74,28,14,49,65,20,6,2,1,1,2,1,1,1,1,1,1,3,2,2,2,1,2,2,3,4,4,5,4,3,3,1,1,2,2,2,2,4,3,4,4,5,4,3,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,,0,1,0,0,2,3,4,2,,2,1.122911143
49,1,2,2,9,2,2,2,3,4,2,6,5,5,2927,2,5,5,3,4,3,3,5,5,5,5,5,5,2,5,1,5,2,5,5,4,6,1,2,2,1,2,1,4,,,,2,3,4,4,4,5,5,5,3,3,1,,2,3,,4,1,1,2,3,0,1,1,0,0,1,0,0,0,0,0,0,5,2,3,5,-1,-1,50,-1,-1,64,-1,-1,2,2,2,1,1,1,1,1,4,2,3,3,2,1,1,1,4,4,4,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,5,3,3,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,1,1,2,2,,2,1.073053391
38,1,2,1,13,4,1,1,4,16,7,1,1,1,2928,2,4,2,3,3,5,4,4,3,5,3,4,4,4,4,4,5,3,5,4,5,7,2,2,2,2,3,,,,,,0,4,4,5,4,5,5,3,3,4,4,,1,3,,3,2,2,3,2,0,0,1,0,0,1,0,0,0,1,0,0,2,3,2,2,0,-1,77,82,14,9,-1,0,2,3,3,3,2,2,2,3,2,2,2,4,3,3,1,1,3,3,3,4,4,3,3,3,2,1,2,2,2,1,5,3,4,4,2,4,4,1,2,2,5,2,1,2,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,4,2,,2,0.9095147561
82,3,1,1,12,4,1,1,2,12,4,5,1,1,2929,2,5,3,4,5,4,4,4,5,5,4,4,4,4,4,5,5,4,5,5,5,7,1,2,2,2,2,1,,,,,1,4,5,5,4,5,5,5,5,5,4,,1,3,,4,2,2,3,3,1,0,0,0,0,1,0,0,0,1,0,0,3,2,2,1,-1,-1,-1,-1,-1,74,-1,-1,3,1,2,3,3,3,4,4,3,4,4,3,3,3,3,3,4,3,4,4,4,4,3,3,1,1,2,2,1,2,3,4,4,4,3,2,5,1,1,2,3,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,3,3,3,1,2,1,0.5938206086
47,1,2,3,9,2,3,2,2,8,3,1,1,1,2930,1,3,1,4,1,3,1,3,5,5,2,4,3,3,5,3,3,2,5,5,3,3,2,3,3,2,3,,,,,,0,2,4,4,5,5,5,4,4,4,1,1,,2,4,,1,3,1,2,0,1,1,0,0,0,0,0,0,1,0,0,5,3,3,5,0,-1,67,0,100,100,25,0,1,2,4,4,1,1,1,1,2,2,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,2,2,2,2,5,2,2,5,-1,5,5,2,1,1,6,1,1,2,2,2,2,2,1,2,2,2,,0,0,1,0,2,1,3,2,,2,1.1888257
66,3,1,3,9,2,1,1,3,8,3,1,3,3,2931,2,3,1,1,1,5,1,5,3,5,3,3,5,5,5,5,5,1,5,5,5,5,1,1,1,2,1,1,2,3,5,,4,3,5,5,5,5,5,5,5,5,5,,1,1,,2,2,2,3,3,0,0,1,0,0,0,1,0,0,1,0,0,3,1,3,1,37,63,91,66,-1,9,66,94,3,2,1,3,1,4,4,1,2,2,4,2,4,2,2,2,5,5,5,5,5,5,5,5,2,1,2,2,2,2,2,5,5,5,4,5,5,2,1,1,6,2,1,1,2,2,2,3,2,2,2,2,2,0,0,1,0,3,4,3,1,2,2,1.05848163
